ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,month,month_start,raw_units,organic_units,suppressed_units_est,cleaned_units,raw_revenue,organic_revenue,cleaned_revenue_est,promo_units,promo_revenue,likely_stockout,stockout_reason
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-04,2025-04-01,21.0,21.0,0.0,21.0,63.36,63.36,63.36,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-05,2025-05-01,149.0,149.0,0.0,149.0,1423.8,1423.8,1423.8,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-06,2025-06-01,9.0,2.0,43.0,45.0,121.2,28.8,648.0,7.0,92.4,True,deep_drop_gap
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-07,2025-07-01,101.0,18.0,0.0,18.0,1277.94,182.34,182.34,83.0,1095.6000000000001,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-08,2025-08-01,69.0,69.0,0.0,69.0,923.2,923.2,923.2,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-09,2025-09-01,146.0,22.0,0.0,22.0,1848.6399999999999,211.84,211.84,124.0,1636.8,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-10,2025-10-01,117.0,117.0,0.0,117.0,1558.18,1558.18,1558.18,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-11,2025-11-01,27.0,27.0,0.0,27.0,193.8,193.8,193.8,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,2025-12,2025-12-01,61.0,61.0,0.0,61.0,1023.6800000000001,1023.6800000000001,1023.68,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-02,2025-02-01,5.0,5.0,0.0,5.0,81.72,81.72,81.72,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-03,2025-03-01,31.0,8.0,0.0,8.0,328.5,8.82,8.82,23.0,319.68,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-04,2025-04-01,13.0,13.0,0.0,13.0,112.63,112.63,112.63,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-05,2025-05-01,57.0,57.0,0.0,57.0,647.28,647.28,647.28,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-06,2025-06-01,60.0,0.0,0.0,0.0,792.0,0.0,0.0,60.0,792.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-07,2025-07-01,49.0,49.0,0.0,49.0,515.4,515.4,515.4,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-08,2025-08-01,212.0,125.0,0.0,125.0,2367.2799999999997,1746.88,1746.88,87.0,620.3999999999996,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-09,2025-09-01,69.0,59.0,0.0,59.0,972.77,840.77,840.77,10.0,132.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-10,2025-10-01,32.0,26.0,0.0,26.0,458.4,359.76,359.76,6.0,98.63999999999999,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-11,2025-11-01,52.0,47.0,0.0,47.0,871.8000000000001,789.6,789.6,5.0,82.20000000000005,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),2,NJ,2025-12,2025-12-01,75.0,69.0,0.0,69.0,1141.69,1043.05,1043.05,6.0,98.6400000000001,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-05,2025-05-01,7.0,7.0,0.0,7.0,94.8,94.8,94.8,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-06,2025-06-01,1.0,0.0,4.0,4.0,13.2,0.0,52.8,1.0,13.2,True,deep_drop_gap
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-07,2025-07-01,3.0,3.0,0.0,3.0,43.2,43.2,43.2,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-08,2025-08-01,4.0,4.0,0.0,4.0,58.4,58.4,58.4,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-09,2025-09-01,2.0,2.0,0.0,2.0,32.0,32.0,32.0,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-10,2025-10-01,5.0,5.0,0.0,5.0,80.0,80.0,80.0,0.0,0.0,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-11,2025-11-01,6.0,4.0,0.0,4.0,96.88,64.0,64.0,2.0,32.879999999999995,False,none
D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,2025-12,2025-12-01,8.0,7.0,0.0,7.0,128.0,112.0,112.0,1.0,16.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-01,2023-01-01,64.0,64.0,0.0,64.0,1434.59,1434.59,1434.59,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-02,2023-02-01,46.0,46.0,0.0,46.0,645.55,645.55,645.55,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-03,2023-03-01,46.0,46.0,0.0,46.0,1312.56,1312.56,1312.56,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-04,2023-04-01,29.0,29.0,0.0,29.0,191.64,191.64,191.64,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-05,2023-05-01,51.0,51.0,0.0,51.0,1418.4,1418.4,1418.4,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-06,2023-06-01,12.0,12.0,28.0,40.0,14.4,14.4,48.0,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-07,2023-07-01,23.0,23.0,0.0,23.0,194.68999999999997,194.68999999999997,194.69,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-08,2023-08-01,74.0,74.0,0.0,74.0,2145.6600000000003,2145.6600000000003,2145.66,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-09,2023-09-01,13.0,13.0,28.5,41.5,96.54,96.54,308.19,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-10,2023-10-01,36.0,36.0,0.0,36.0,986.82,986.82,986.82,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-11,2023-11-01,47.0,47.0,0.0,47.0,1319.76,1319.76,1319.76,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2023-12,2023-12-01,26.0,19.0,0.0,19.0,874.2,632.28,632.28,7.0,241.92000000000007,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-01,2024-01-01,63.0,28.0,0.0,28.0,1494.72,385.91999999999996,385.92,35.0,1108.8000000000002,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-02,2024-02-01,35.0,35.0,0.0,35.0,582.2099999999999,582.2099999999999,582.21,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-03,2024-03-01,36.0,36.0,0.0,36.0,669.0899999999999,669.0899999999999,669.09,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-04,2024-04-01,50.0,11.0,0.0,11.0,1510.6200000000001,275.1,275.1,39.0,1235.52,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-05,2024-05-01,9.0,7.0,22.0,29.0,376.29,297.09000000000003,1230.8,2.0,79.19999999999999,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-06,2024-06-01,22.0,22.0,0.0,22.0,634.05,634.05,634.05,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-07,2024-07-01,50.0,50.0,0.0,50.0,1020.68,1020.68,1020.68,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-08,2024-08-01,61.0,18.0,0.0,18.0,1649.0,286.76,286.76,43.0,1362.24,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-09,2024-09-01,33.0,30.0,0.0,30.0,369.09000000000003,239.49,239.49,3.0,129.60000000000002,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-10,2024-10-01,47.0,47.0,0.0,47.0,866.3100000000001,866.3100000000001,866.31,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-11,2024-11-01,62.0,39.0,0.0,39.0,1761.56,1032.92,1032.92,23.0,728.6399999999999,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2024-12,2024-12-01,58.0,34.0,0.0,34.0,878.33,118.01,118.01,24.0,760.32,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2025-01,2025-01-01,55.0,55.0,0.0,55.0,936.0,936.0,936.0,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2025-02,2025-02-01,9.0,9.0,35.5,44.5,60.21,60.21,297.7,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,1,SF,2025-03,2025-03-01,7.0,0.0,0.0,0.0,277.2,0.0,0.0,7.0,277.2,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-01,2023-01-01,101.0,101.0,0.0,101.0,1733.1000000000001,1733.1000000000001,1733.1,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-02,2023-02-01,24.0,24.0,47.0,71.0,690.8399999999999,690.8399999999999,2043.73,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-03,2023-03-01,71.0,71.0,0.0,71.0,1780.2,1780.2,1780.2,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-04,2023-04-01,39.0,39.0,0.0,39.0,1143.78,1143.78,1143.78,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-05,2023-05-01,55.0,55.0,0.0,55.0,1342.8700000000001,1342.8700000000001,1342.87,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-06,2023-06-01,106.0,106.0,0.0,106.0,909.14,909.14,909.14,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-07,2023-07-01,46.0,46.0,0.0,46.0,1635.5500000000002,1635.5500000000002,1635.55,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-08,2023-08-01,73.0,73.0,0.0,73.0,1699.54,1699.54,1699.54,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-09,2023-09-01,69.0,64.0,0.0,64.0,1377.0,1218.6000000000001,1218.6,5.0,158.39999999999986,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-10,2023-10-01,61.0,54.0,0.0,54.0,1615.14,1361.7,1361.7,7.0,253.44000000000005,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-11,2023-11-01,76.0,76.0,0.0,76.0,1354.65,1354.65,1354.65,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2023-12,2023-12-01,58.0,41.0,0.0,41.0,1778.42,1205.3,1205.3,17.0,573.1200000000001,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-01,2024-01-01,72.0,60.0,0.0,60.0,1967.18,1587.02,1587.02,12.0,380.1600000000001,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-02,2024-02-01,38.0,28.0,0.0,28.0,1081.42,685.4200000000001,685.42,10.0,396.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-03,2024-03-01,39.0,39.0,0.0,39.0,1364.94,1364.94,1364.94,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-04,2024-04-01,50.0,49.0,0.0,49.0,1671.48,1639.8,1639.8,1.0,31.680000000000064,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-05,2024-05-01,65.0,61.0,0.0,61.0,1633.57,1475.17,1475.17,4.0,158.39999999999986,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-06,2024-06-01,26.0,22.0,0.0,22.0,856.62,698.22,698.22,4.0,158.39999999999998,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-07,2024-07-01,56.0,50.0,0.0,50.0,984.1600000000001,794.0799999999999,794.08,6.0,190.08000000000015,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-08,2024-08-01,77.0,61.0,0.0,61.0,2811.1299999999997,2298.49,2298.49,16.0,512.6399999999999,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-09,2024-09-01,33.0,29.0,0.0,29.0,1246.1,1096.34,1096.34,4.0,149.76,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-10,2024-10-01,94.0,84.0,0.0,84.0,1882.6900000000003,1565.89,1565.89,10.0,316.8000000000002,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-11,2024-11-01,55.0,45.0,0.0,45.0,2006.7299999999998,1610.7299999999998,1610.73,10.0,396.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2024-12,2024-12-01,55.0,50.0,0.0,50.0,1436.76,1270.44,1270.44,5.0,166.31999999999994,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2025-01,2025-01-01,85.0,82.0,0.0,82.0,2520.0,2424.96,2424.96,3.0,95.03999999999996,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2025-02,2025-02-01,59.0,53.0,0.0,53.0,490.32,252.72000000000003,252.72,6.0,237.59999999999997,False,none
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2025-03,2025-03-01,1.0,1.0,52.0,53.0,3.49,3.49,184.97,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,2025-04,2025-04-01,16.0,16.0,0.0,16.0,22.880000000000003,22.880000000000003,22.88,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-01,2023-01-01,24.0,24.0,0.0,24.0,208.8,208.8,208.8,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-02,2023-02-01,18.0,18.0,0.0,18.0,148.05,148.05,148.05,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-03,2023-03-01,13.0,13.0,0.0,13.0,302.40000000000003,302.40000000000003,302.4,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-04,2023-04-01,5.0,5.0,9.5,14.5,212.4,212.4,615.96,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-05,2023-05-01,16.0,16.0,0.0,16.0,244.8,244.8,244.8,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-06,2023-06-01,3.0,3.0,10.0,13.0,86.4,86.4,374.4,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-07,2023-07-01,18.0,18.0,0.0,18.0,275.48,275.48,275.48,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-08,2023-08-01,10.0,10.0,0.0,10.0,368.35,368.35,368.35,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-09,2023-09-01,17.0,17.0,0.0,17.0,20.4,20.4,20.4,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-10,2023-10-01,0.0,0.0,8.5,8.5,0.0,0.0,10.2,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-11,2023-11-01,7.0,7.0,0.0,7.0,283.68,283.68,283.68,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2023-12,2023-12-01,5.0,5.0,0.0,5.0,216.00000000000003,216.00000000000003,216.0,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-01,2024-01-01,10.0,9.0,0.0,9.0,339.26000000000005,307.58000000000004,307.58,1.0,31.680000000000007,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-02,2024-02-01,10.0,10.0,0.0,10.0,344.94000000000005,344.94000000000005,344.94,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-03,2024-03-01,10.0,10.0,0.0,10.0,438.48,438.48,438.48,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-04,2024-04-01,5.0,3.0,0.0,3.0,192.96,129.60000000000002,129.6,2.0,63.359999999999985,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-05,2024-05-01,4.0,4.0,0.0,4.0,172.8,172.8,172.8,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-06,2024-06-01,4.0,4.0,0.0,4.0,172.8,172.8,172.8,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-07,2024-07-01,7.0,7.0,0.0,7.0,290.88000000000005,290.88000000000005,290.88,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-08,2024-08-01,2.0,2.0,3.5,5.5,0.0,0.0,0.0,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-09,2024-09-01,3.0,3.0,0.0,3.0,129.60000000000002,129.60000000000002,129.6,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-10,2024-10-01,15.0,15.0,0.0,15.0,219.18,219.18,219.18,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-11,2024-11-01,9.0,8.0,0.0,8.0,337.57000000000005,305.89000000000004,305.89,1.0,31.680000000000007,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2024-12,2024-12-01,5.0,4.0,0.0,4.0,204.48000000000002,172.8,172.8,1.0,31.680000000000007,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-01,2025-01-01,6.0,6.0,0.0,6.0,247.68,247.68,247.68,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-02,2025-02-01,10.0,9.0,0.0,9.0,428.40000000000003,388.8,388.8,1.0,39.60000000000002,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-03,2025-03-01,4.0,3.0,0.0,3.0,169.20000000000002,129.60000000000002,129.6,1.0,39.599999999999994,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-04,2025-04-01,1.0,1.0,8.0,9.0,2.73,2.73,24.57,0.0,0.0,True,deep_drop_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-05,2025-05-01,11.0,11.0,0.0,11.0,29.89,29.89,29.89,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-06,2025-06-01,0.0,0.0,2.5,2.5,0.0,0.0,6.79,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-07,2025-07-01,3.0,3.0,0.0,3.0,5.18,5.18,5.18,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-08,2025-08-01,2.0,2.0,0.0,2.0,7.98,7.98,7.98,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-09,2025-09-01,0.0,0.0,2.5,2.5,0.0,0.0,9.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-10,2025-10-01,0.0,0.0,2.0,2.0,0.0,0.0,7.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-11,2025-11-01,0.0,0.0,2.0,2.0,0.0,0.0,7.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2025-12,2025-12-01,2.0,2.0,0.0,2.0,7.98,7.98,7.98,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-01,2025-01-01,2.0,2.0,0.0,2.0,6.98,6.98,6.98,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-02,2025-02-01,0.0,0.0,2.0,2.0,0.0,0.0,6.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-03,2025-03-01,0.0,0.0,2.0,2.0,0.0,0.0,6.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-04,2025-04-01,0.0,0.0,2.0,2.0,0.0,0.0,6.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-05,2025-05-01,2.0,2.0,0.0,2.0,7.98,7.98,7.98,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-06,2025-06-01,0.0,0.0,2.0,2.0,0.0,0.0,7.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-07,2025-07-01,0.0,0.0,2.0,2.0,0.0,0.0,7.98,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-08,2025-08-01,0.0,0.0,5.0,5.0,0.0,0.0,19.95,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-09,2025-09-01,0.0,0.0,6.5,6.5,0.0,0.0,25.94,0.0,0.0,True,zero_sales_gap
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-10,2025-10-01,5.0,5.0,0.0,5.0,19.95,19.95,19.95,0.0,0.0,False,none
D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2025-11,2025-11-01,8.0,8.0,0.0,8.0,24.78,24.78,24.78,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-01,2023-01-01,179.0,179.0,0.0,179.0,1052.48,1052.48,1052.48,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-02,2023-02-01,174.0,174.0,0.0,174.0,1264.51,1264.51,1264.51,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-03,2023-03-01,225.0,225.0,0.0,225.0,1129.02,1129.02,1129.02,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-04,2023-04-01,109.0,109.0,0.0,109.0,1350.04,1350.04,1350.04,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-05,2023-05-01,161.0,161.0,0.0,161.0,1131.62,1131.62,1131.62,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-06,2023-06-01,74.0,74.0,0.0,74.0,553.56,553.56,553.56,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-07,2023-07-01,24.0,24.0,53.5,77.5,68.75999999999999,68.75999999999999,222.04,0.0,0.0,True,deep_drop_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-08,2023-08-01,81.0,81.0,0.0,81.0,558.61,558.61,558.61,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-09,2023-09-01,18.0,18.0,36.0,54.0,54.0,54.0,162.0,0.0,0.0,True,deep_drop_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-10,2023-10-01,54.0,54.0,0.0,54.0,336.15,336.15,336.15,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-11,2023-11-01,0.0,0.0,36.0,36.0,0.0,0.0,224.1,0.0,0.0,True,zero_sales_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2023-12,2023-12-01,0.0,0.0,54.0,54.0,0.0,0.0,336.15,0.0,0.0,True,zero_sales_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2024-01,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2024-02,2024-02-01,0.0,0.0,2.0,2.0,0.0,0.0,12.45,0.0,0.0,True,zero_sales_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2024-03,2024-03-01,0.0,0.0,2.0,2.0,0.0,0.0,12.45,0.0,0.0,True,zero_sales_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2024-04,2024-04-01,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-01,2023-01-01,18.0,18.0,0.0,18.0,1170.0,1170.0,1170.0,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-02,2023-02-01,22.0,22.0,0.0,22.0,1882.99,1882.99,1882.99,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-03,2023-03-01,31.0,31.0,0.0,31.0,1638.0,1638.0,1638.0,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-04,2023-04-01,21.0,21.0,0.0,21.0,1190.97,1190.97,1190.97,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-05,2023-05-01,6.0,6.0,22.0,28.0,525.0,525.0,2450.0,0.0,0.0,True,deep_drop_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-06,2023-06-01,28.0,28.0,0.0,28.0,1020.0,1020.0,1020.0,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-07,2023-07-01,0.0,0.0,17.0,17.0,0.0,0.0,619.29,0.0,0.0,True,zero_sales_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-08,2023-08-01,0.0,0.0,28.0,28.0,0.0,0.0,1020.0,0.0,0.0,True,zero_sales_gap
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-09,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-10,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,2023-11,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
